# axfluxmdo golden gap-field table (GetDP "Format Table", trailing 6 cols = x y z bx by bz)
# Provenance: GetDP 3.5.0 Linux64 (pinned) via CI run 27395795341 (getdp-pipeline job),
# gmsh wheel from pip, 2026-06-12. Reference motor (SPEC quickstart: r_o=80mm, r_i=25mm,
# g=0.8mm, p=14, t_m=4mm, N42), open-circuit, magnet_temp_c=65.0, slotless, n_samples=720.
# Regenerate ONLY from a documented GetDP run (CI artifact path) — see CLAUDE.md.
15 836  0 0 0  0 0 0   -0.2148647549835268 0.04511182103151157 0  
15 1104  0.01688606051304514 0 0  0.01688606051304514 0 0   0.002815555352861487 -0.9936928893652376 0  
15 1104  0.01691878543652003 0 0  0.01691878543652003 0 0   0.002815555352861487 -0.9936928893652376 0  
15 1104  0.01695151035999493 0 0  0.01695151035999493 0 0   0.002815555352861487 -0.9936928893652376 0  
15 1104  0.01698423528346982 0 0  0.01698423528346982 0 0   0.002815555352861487 -0.9936928893652376 0  
15 1104  0.01701696020694471 0 0  0.01701696020694471 0 0   0.002815555352861487 -0.9936928893652376 0  
15 1104  0.01704968513041961 0 0  0.01704968513041961 0 0   0.002815555352861487 -0.9936928893652376 0  
15 1104  0.0170824100538945 0 0  0.0170824100538945 0 0   0.002815555352861487 -0.9936928893652376 0  
15 1046  0.01711513497736939 0 0  0.01711513497736939 0 0   0.0016488670670467 -0.9964574903730803 0  
15 1046  0.01714785990084429 0 0  0.01714785990084429 0 0   0.0016488670670467 -0.9964574903730803 0  
15 1046  0.01718058482431918 0 0  0.01718058482431918 0 0   0.0016488670670467 -0.9964574903730803 0  
15 1046  0.01721330974779408 0 0  0.01721330974779408 0 0   0.0016488670670467 -0.9964574903730803 0  
15 1046  0.01724603467126897 0 0  0.01724603467126897 0 0   0.0016488670670467 -0.9964574903730803 0  
15 1046  0.01727875959474386 0 0  0.01727875959474386 0 0   0.0016488670670467 -0.9964574903730803 0  
15 1046  0.01731148451821876 0 0  0.01731148451821876 0 0   0.0016488670670467 -0.9964574903730803 0  
15 1046  0.01734420944169365 0 0  0.01734420944169365 0 0   0.0016488670670467 -0.9964574903730803 0  
15 1047  0.01737693436516854 0 0  0.01737693436516854 0 0   0.0005549457845164252 -0.995758284930387 0  
15 1047  0.01740965928864344 0 0  0.01740965928864344 0 0   0.0005549457845164252 -0.995758284930387 0  
15 1047  0.01744238421211833 0 0  0.01744238421211833 0 0   0.0005549457845164252 -0.995758284930387 0  
15 1047  0.01747510913559323 0 0  0.01747510913559323 0 0   0.0005549457845164252 -0.995758284930387 0  
15 1111  0.01750783405906812 0 0  0.01750783405906812 0 0   0.0005549457845164252 -0.996556757120819 0  
15 1111  0.01754055898254301 0 0  0.01754055898254301 0 0   0.0005549457845164252 -0.996556757120819 0  
15 1111  0.01757328390601791 0 0  0.01757328390601791 0 0   0.0005549457845164252 -0.996556757120819 0  
15 1111  0.0176060088294928 0 0  0.0176060088294928 0 0   0.0005549457845164252 -0.996556757120819 0  
15 1111  0.0176387337529677 0 0  0.0176387337529677 0 0   0.0005549457845164252 -0.996556757120819 0  
15 1111  0.01767145867644259 0 0  0.01767145867644259 0 0   0.0005549457845164252 -0.996556757120819 0  
15 1099  0.01770418359991748 0 0  0.01770418359991748 0 0   -0.0008568086763186544 -0.9970439214453988 0  
15 1099  0.01773690852339237 0 0  0.01773690852339237 0 0   -0.0008568086763186544 -0.9970439214453988 0  
15 1099  0.01776963344686727 0 0  0.01776963344686727 0 0   -0.0008568086763186544 -0.9970439214453988 0  
15 1099  0.01780235837034216 0 0  0.01780235837034216 0 0   -0.0008568086763186544 -0.9970439214453988 0  
15 1099  0.01783508329381706 0 0  0.01783508329381706 0 0   -0.0008568086763186544 -0.9970439214453988 0  
15 1110  0.01786780821729195 0 0  0.01786780821729195 0 0   -0.0008568086763185434 -0.996299111702847 0  
15 1110  0.01790053314076684 0 0  0.01790053314076684 0 0   -0.0008568086763185434 -0.996299111702847 0  
15 1110  0.01793325806424174 0 0  0.01793325806424174 0 0   -0.0008568086763185434 -0.996299111702847 0  
15 1110  0.01796598298771663 0 0  0.01796598298771663 0 0   -0.0008568086763185434 -0.996299111702847 0  
15 1110  0.01799870791119152 0 0  0.01799870791119152 0 0   -0.0008568086763185434 -0.996299111702847 0  
15 1110  0.01803143283466642 0 0  0.01803143283466642 0 0   -0.0008568086763185434 -0.996299111702847 0  
15 1102  0.01806415775814131 0 0  0.01806415775814131 0 0   -0.001804018922126005 -0.995972251011104 0  
15 1102  0.01809688268161621 0 0  0.01809688268161621 0 0   -0.001804018922126005 -0.995972251011104 0  
15 1102  0.0181296076050911 0 0  0.0181296076050911 0 0   -0.001804018922126005 -0.995972251011104 0  
15 1102  0.01816233252856599 0 0  0.01816233252856599 0 0   -0.001804018922126005 -0.995972251011104 0  
15 1102  0.01819505745204089 0 0  0.01819505745204089 0 0   -0.001804018922126005 -0.995972251011104 0  
15 1102  0.01822778237551578 0 0  0.01822778237551578 0 0   -0.001804018922126005 -0.995972251011104 0  
15 1095  0.01826050729899067 0 0  0.01826050729899067 0 0   -0.001804018922126005 -0.9935729625098136 0  
15 1095  0.01829323222246557 0 0  0.01829323222246557 0 0   -0.001804018922126005 -0.9935729625098136 0  
15 1095  0.01832595714594046 0 0  0.01832595714594046 0 0   -0.001804018922126005 -0.9935729625098136 0  
15 1095  0.01835868206941536 0 0  0.01835868206941536 0 0   -0.001804018922126005 -0.9935729625098136 0  
15 1095  0.01839140699289025 0 0  0.01839140699289025 0 0   -0.001804018922126005 -0.9935729625098136 0  
15 1101  0.01842413191636514 0 0  0.01842413191636514 0 0   -0.004306819261155059 -0.9945935195038427 0  
15 1101  0.01845685683984003 0 0  0.01845685683984003 0 0   -0.004306819261155059 -0.9945935195038427 0  
15 1101  0.01848958176331493 0 0  0.01848958176331493 0 0   -0.004306819261155059 -0.9945935195038427 0  
15 1101  0.01852230668678982 0 0  0.01852230668678982 0 0   -0.004306819261155059 -0.9945935195038427 0  
15 1101  0.01855503161026472 0 0  0.01855503161026472 0 0   -0.004306819261155059 -0.9945935195038427 0  
15 1101  0.01858775653373961 0 0  0.01858775653373961 0 0   -0.004306819261155059 -0.9945935195038427 0  
15 1101  0.0186204814572145 0 0  0.0186204814572145 0 0   -0.004306819261155059 -0.9945935195038427 0  
15 1048  0.0186532063806894 0 0  0.0186532063806894 0 0   -0.004176730512028382 -0.9916035738781663 0  
15 1048  0.01868593130416429 0 0  0.01868593130416429 0 0   -0.004176730512028382 -0.9916035738781663 0  
15 1048  0.01871865622763919 0 0  0.01871865622763919 0 0   -0.004176730512028382 -0.9916035738781663 0  
15 1048  0.01875138115111408 0 0  0.01875138115111408 0 0   -0.004176730512028382 -0.9916035738781663 0  
15 1049  0.01878410607458898 0 0  0.01878410607458898 0 0   -0.006494102435036453 -0.98978719127982 0  
15 1049  0.01881683099806387 0 0  0.01881683099806387 0 0   -0.006494102435036453 -0.98978719127982 0  
15 1049  0.01884955592153876 0 0  0.01884955592153876 0 0   -0.006494102435036453 -0.98978719127982 0  
15 1049  0.01888228084501365 0 0  0.01888228084501365 0 0   -0.006494102435036453 -0.98978719127982 0  
15 1049  0.01891500576848855 0 0  0.01891500576848855 0 0   -0.006494102435036453 -0.98978719127982 0  
15 1049  0.01894773069196344 0 0  0.01894773069196344 0 0   -0.006494102435036453 -0.98978719127982 0  
15 1049  0.01898045561543834 0 0  0.01898045561543834 0 0   -0.006494102435036453 -0.98978719127982 0  
15 1049  0.01901318053891323 0 0  0.01901318053891323 0 0   -0.006494102435036453 -0.98978719127982 0  
15 1085  0.01904590546238812 0 0  0.01904590546238812 0 0   -0.005397937642674933 -0.9867371433969061 0  
15 1085  0.01907863038586302 0 0  0.01907863038586302 0 0   -0.005397937642674933 -0.9867371433969061 0  
15 1085  0.01911135530933791 0 0  0.01911135530933791 0 0   -0.005397937642674933 -0.9867371433969061 0  
15 1085  0.0191440802328128 0 0  0.0191440802328128 0 0   -0.005397937642674933 -0.9867371433969061 0  
15 1085  0.0191768051562877 0 0  0.0191768051562877 0 0   -0.005397937642674933 -0.9867371433969061 0  
15 1085  0.01920953007976259 0 0  0.01920953007976259 0 0   -0.005397937642674933 -0.9867371433969061 0  
15 1094  0.01924225500323748 0 0  0.01924225500323748 0 0   -0.009056507137126246 -0.9832419451045604 0  
15 1094  0.01927497992671238 0 0  0.01927497992671238 0 0   -0.009056507137126246 -0.9832419451045604 0  
15 1094  0.01930770485018727 0 0  0.01930770485018727 0 0   -0.009056507137126246 -0.9832419451045604 0  
15 1094  0.01934042977366216 0 0  0.01934042977366216 0 0   -0.009056507137126246 -0.9832419451045604 0  
15 1094  0.01937315469713706 0 0  0.01937315469713706 0 0   -0.009056507137126246 -0.9832419451045604 0  
15 1042  0.01940587962061195 0 0  0.01940587962061195 0 0   -0.006957676003156443 -0.9783101171352351 0  
15 1042  0.01943860454408685 0 0  0.01943860454408685 0 0   -0.006957676003156443 -0.9783101171352351 0  
15 1042  0.01947132946756174 0 0  0.01947132946756174 0 0   -0.006957676003156443 -0.9783101171352351 0  
15 1042  0.01950405439103663 0 0  0.01950405439103663 0 0   -0.006957676003156443 -0.9783101171352351 0  
15 1042  0.01953677931451153 0 0  0.01953677931451153 0 0   -0.006957676003156443 -0.9783101171352351 0  
15 1042  0.01956950423798642 0 0  0.01956950423798642 0 0   -0.006957676003156443 -0.9783101171352351 0  
15 1042  0.01960222916146132 0 0  0.01960222916146132 0 0   -0.006957676003156443 -0.9783101171352351 0  
15 1042  0.01963495408493621 0 0  0.01963495408493621 0 0   -0.006957676003156443 -0.9783101171352351 0  
15 1042  0.0196676790084111 0 0  0.0196676790084111 0 0   -0.006957676003156443 -0.9783101171352351 0  
15 1043  0.019700403931886 0 0  0.019700403931886 0 0   -0.00999275729612383 -0.9761706470190541 0  
15 1043  0.01973312885536089 0 0  0.01973312885536089 0 0   -0.00999275729612383 -0.9761706470190541 0  
15 1043  0.01976585377883578 0 0  0.01976585377883578 0 0   -0.00999275729612383 -0.9761706470190541 0  
15 1092  0.01979857870231068 0 0  0.01979857870231068 0 0   -0.009992757296125809 -0.9649355406196141 0  
15 1092  0.01983130362578557 0 0  0.01983130362578557 0 0   -0.009992757296125809 -0.9649355406196141 0  
15 1092  0.01986402854926047 0 0  0.01986402854926047 0 0   -0.009992757296125809 -0.9649355406196141 0  
15 1092  0.01989675347273536 0 0  0.01989675347273536 0 0   -0.009992757296125809 -0.9649355406196141 0  
15 1092  0.01992947839621025 0 0  0.01992947839621025 0 0   -0.009992757296125809 -0.9649355406196141 0  
15 1092  0.01996220331968514 0 0  0.01996220331968514 0 0   -0.009992757296125809 -0.9649355406196141 0  
15 1098  0.01999492824316004 0 0  0.01999492824316004 0 0   -0.01951833891390287 -0.9682226019775668 0  
15 1098  0.02002765316663493 0 0  0.02002765316663493 0 0   -0.01951833891390287 -0.9682226019775668 0  
15 1098  0.02006037809010983 0 0  0.02006037809010983 0 0   -0.01951833891390287 -0.9682226019775668 0  
15 1098  0.02009310301358472 0 0  0.02009310301358472 0 0   -0.01951833891390287 -0.9682226019775668 0  
15 1098  0.02012582793705961 0 0  0.02012582793705961 0 0   -0.01951833891390287 -0.9682226019775668 0  
15 1098  0.02015855286053451 0 0  0.02015855286053451 0 0   -0.01951833891390287 -0.9682226019775668 0  
15 1089  0.0201912777840094 0 0  0.0201912777840094 0 0   -0.01951833891390287 -0.95157368753868 0  
15 1089  0.02022400270748429 0 0  0.02022400270748429 0 0   -0.01951833891390287 -0.95157368753868 0  
15 1089  0.02025672763095919 0 0  0.02025672763095919 0 0   -0.01951833891390287 -0.95157368753868 0  
15 1089  0.02028945255443408 0 0  0.02028945255443408 0 0   -0.01951833891390287 -0.95157368753868 0  
15 1089  0.02032217747790898 0 0  0.02032217747790898 0 0   -0.01951833891390287 -0.95157368753868 0  
15 1089  0.02035490240138387 0 0  0.02035490240138387 0 0   -0.01951833891390287 -0.95157368753868 0  
15 1086  0.02038762732485876 0 0  0.02038762732485876 0 0   -0.01928395309546183 -0.9516545687486246 0  
15 1086  0.02042035224833366 0 0  0.02042035224833366 0 0   -0.01928395309546183 -0.9516545687486246 0  
15 1086  0.02045307717180855 0 0  0.02045307717180855 0 0   -0.01928395309546183 -0.9516545687486246 0  
15 1086  0.02048580209528345 0 0  0.02048580209528345 0 0   -0.01928395309546183 -0.9516545687486246 0  
15 1086  0.02051852701875834 0 0  0.02051852701875834 0 0   -0.01928395309546183 -0.9516545687486246 0  
15 1086  0.02055125194223323 0 0  0.02055125194223323 0 0   -0.01928395309546183 -0.9516545687486246 0  
15 1088  0.02058397686570813 0 0  0.02058397686570813 0 0   -0.01928395309546183 -0.9265762790590162 0  
15 1088  0.02061670178918302 0 0  0.02061670178918302 0 0   -0.01928395309546183 -0.9265762790590162 0  
15 1088  0.02064942671265791 0 0  0.02064942671265791 0 0   -0.01928395309546183 -0.9265762790590162 0  
15 1088  0.02068215163613281 0 0  0.02068215163613281 0 0   -0.01928395309546183 -0.9265762790590162 0  
15 1088  0.0207148765596077 0 0  0.0207148765596077 0 0   -0.01928395309546183 -0.9265762790590162 0  
15 1088  0.02074760148308259 0 0  0.02074760148308259 0 0   -0.01928395309546183 -0.9265762790590162 0  
15 1090  0.02078032640655749 0 0  0.02078032640655749 0 0   -0.04007484162664277 -0.933750741368053 0  
15 1090  0.02081305133003238 0 0  0.02081305133003238 0 0   -0.04007484162664277 -0.933750741368053 0  
15 1090  0.02084577625350727 0 0  0.02084577625350727 0 0   -0.04007484162664277 -0.933750741368053 0  
15 1090  0.02087850117698217 0 0  0.02087850117698217 0 0   -0.04007484162664277 -0.933750741368053 0  
15 1090  0.02091122610045706 0 0  0.02091122610045706 0 0   -0.04007484162664277 -0.933750741368053 0  
15 1090  0.02094395102393196 0 0  0.02094395102393196 0 0   -0.04007484162664277 -0.933750741368053 0  
15 1109  0.02097667594740685 0 0  0.02097667594740685 0 0   -0.04007484162664277 -0.9002486404065246 0  
15 1109  0.02100940087088175 0 0  0.02100940087088175 0 0   -0.04007484162664277 -0.9002486404065246 0  
15 1109  0.02104212579435664 0 0  0.02104212579435664 0 0   -0.04007484162664277 -0.9002486404065246 0  
15 1109  0.02107485071783153 0 0  0.02107485071783153 0 0   -0.04007484162664277 -0.9002486404065246 0  
15 1109  0.02110757564130642 0 0  0.02110757564130642 0 0   -0.04007484162664277 -0.9002486404065246 0  
15 1108  0.02114030056478132 0 0  0.02114030056478132 0 0   -0.04243191641225152 -0.8994352675589159 0  
15 1108  0.02117302548825621 0 0  0.02117302548825621 0 0   -0.04243191641225152 -0.8994352675589159 0  
15 1108  0.02120575041173111 0 0  0.02120575041173111 0 0   -0.04243191641225152 -0.8994352675589159 0  
15 1108  0.021238475335206 0 0  0.021238475335206 0 0   -0.04243191641225152 -0.8994352675589159 0  
15 1108  0.02127120025868089 0 0  0.02127120025868089 0 0   -0.04243191641225152 -0.8994352675589159 0  
15 1108  0.02130392518215579 0 0  0.02130392518215579 0 0   -0.04243191641225152 -0.8994352675589159 0  
15 1106  0.02133665010563068 0 0  0.02133665010563068 0 0   -0.0424319164122533 -0.8443220078749683 0  
15 1106  0.02136937502910558 0 0  0.02136937502910558 0 0   -0.0424319164122533 -0.8443220078749683 0  
15 1106  0.02140209995258047 0 0  0.02140209995258047 0 0   -0.0424319164122533 -0.8443220078749683 0  
15 1106  0.02143482487605536 0 0  0.02143482487605536 0 0   -0.0424319164122533 -0.8443220078749683 0  
15 1106  0.02146754979953025 0 0  0.02146754979953025 0 0   -0.0424319164122533 -0.8443220078749683 0  
15 1106  0.02150027472300515 0 0  0.02150027472300515 0 0   -0.0424319164122533 -0.8443220078749683 0  
15 1107  0.02153299964648004 0 0  0.02153299964648004 0 0   -0.09168503695681451 -0.8631759080487278 0  
15 1107  0.02156572456995494 0 0  0.02156572456995494 0 0   -0.09168503695681451 -0.8631759080487278 0  
15 1107  0.02159844949342983 0 0  0.02159844949342983 0 0   -0.09168503695681451 -0.8631759080487278 0  
15 1107  0.02163117441690472 0 0  0.02163117441690472 0 0   -0.09168503695681451 -0.8631759080487278 0  
15 1107  0.02166389934037962 0 0  0.02166389934037962 0 0   -0.09168503695681451 -0.8631759080487278 0  
15 1107  0.02169662426385451 0 0  0.02169662426385451 0 0   -0.09168503695681451 -0.8631759080487278 0  
15 1105  0.0217293491873294 0 0  0.0217293491873294 0 0   -0.091801744092189 -0.7929342799213108 0  
15 1105  0.0217620741108043 0 0  0.0217620741108043 0 0   -0.091801744092189 -0.7929342799213108 0  
15 1105  0.02179479903427919 0 0  0.02179479903427919 0 0   -0.091801744092189 -0.7929342799213108 0  
15 1105  0.02182752395775409 0 0  0.02182752395775409 0 0   -0.091801744092189 -0.7929342799213108 0  
15 1105  0.02186024888122898 0 0  0.02186024888122898 0 0   -0.091801744092189 -0.7929342799213108 0  
15 1103  0.02189297380470387 0 0  0.02189297380470387 0 0   -0.11563546204391 -0.7820681881379477 0  
15 1103  0.02192569872817877 0 0  0.02192569872817877 0 0   -0.11563546204391 -0.7820681881379477 0  
15 1103  0.02195842365165366 0 0  0.02195842365165366 0 0   -0.11563546204391 -0.7820681881379477 0  
15 1103  0.02199114857512855 0 0  0.02199114857512855 0 0   -0.11563546204391 -0.7820681881379477 0  
15 1103  0.02202387349860345 0 0  0.02202387349860345 0 0   -0.11563546204391 -0.7820681881379477 0  
15 1103  0.02205659842207834 0 0  0.02205659842207834 0 0   -0.11563546204391 -0.7820681881379477 0  
15 1103  0.02208932334555324 0 0  0.02208932334555324 0 0   -0.11563546204391 -0.7820681881379477 0  
15 1156  0.02212204826902813 0 0  0.02212204826902813 0 0   -0.1129790673738071 -0.6483467886482241 0  
15 1156  0.02215477319250302 0 0  0.02215477319250302 0 0   -0.1129790673738071 -0.6483467886482241 0  
15 1156  0.02218749811597791 0 0  0.02218749811597791 0 0   -0.1129790673738071 -0.6483467886482241 0  
15 1159  0.02222022303945281 0 0  0.02222022303945281 0 0   -0.1987052381039849 -0.7093145740068332 0  
15 1159  0.0222529479629277 0 0  0.0222529479629277 0 0   -0.1987052381039849 -0.7093145740068332 0  
15 1159  0.0222856728864026 0 0  0.0222856728864026 0 0   -0.1987052381039849 -0.7093145740068332 0  
15 1159  0.02231839780987749 0 0  0.02231839780987749 0 0   -0.1987052381039849 -0.7093145740068332 0  
15 1159  0.02235112273335238 0 0  0.02235112273335238 0 0   -0.1987052381039849 -0.7093145740068332 0  
15 1159  0.02238384765682728 0 0  0.02238384765682728 0 0   -0.1987052381039849 -0.7093145740068332 0  
15 1159  0.02241657258030217 0 0  0.02241657258030217 0 0   -0.1987052381039849 -0.7093145740068332 0  
15 1199  0.02244929750377707 0 0  0.02244929750377707 0 0   -0.2047350806877404 -0.4771223832889575 0  
15 1199  0.02248202242725196 0 0  0.02248202242725196 0 0   -0.2047350806877404 -0.4771223832889575 0  
15 1199  0.02251474735072686 0 0  0.02251474735072686 0 0   -0.2047350806877404 -0.4771223832889575 0  
15 1199  0.02254747227420175 0 0  0.02254747227420175 0 0   -0.2047350806877404 -0.4771223832889575 0  
15 1199  0.02258019719767664 0 0  0.02258019719767664 0 0   -0.2047350806877404 -0.4771223832889575 0  
15 1199  0.02261292212115153 0 0  0.02261292212115153 0 0   -0.2047350806877404 -0.4771223832889575 0  
15 1199  0.02264564704462643 0 0  0.02264564704462643 0 0   -0.2047350806877404 -0.4771223832889575 0  
15 1199  0.02267837196810132 0 0  0.02267837196810132 0 0   -0.2047350806877404 -0.4771223832889575 0  
15 1219  0.02271109689157622 0 0  0.02271109689157622 0 0   -0.2354873320417497 -0.4444344049177591 0  
15 1219  0.02274382181505111 0 0  0.02274382181505111 0 0   -0.2354873320417497 -0.4444344049177591 0  
15 1219  0.022776546738526 0 0  0.022776546738526 0 0   -0.2354873320417497 -0.4444344049177591 0  
15 1219  0.0228092716620009 0 0  0.0228092716620009 0 0   -0.2354873320417497 -0.4444344049177591 0  
15 1219  0.02284199658547579 0 0  0.02284199658547579 0 0   -0.2354873320417497 -0.4444344049177591 0  
15 1203  0.02287472150895068 0 0  0.02287472150895068 0 0   -0.2356200948413267 -0.1831436930922319 0  
15 1203  0.02290744643242558 0 0  0.02290744643242558 0 0   -0.2356200948413267 -0.1831436930922319 0  
15 1203  0.02294017135590047 0 0  0.02294017135590047 0 0   -0.2356200948413267 -0.1831436930922319 0  
15 1203  0.02297289627937536 0 0  0.02297289627937536 0 0   -0.2356200948413267 -0.1831436930922319 0  
15 1203  0.02300562120285026 0 0  0.02300562120285026 0 0   -0.2356200948413267 -0.1831436930922319 0  
15 1201  0.02303834612632515 0 0  0.02303834612632515 0 0   -0.1702410876505276 -0.2548481069437898 0  
15 1201  0.02307107104980004 0 0  0.02307107104980004 0 0   -0.1702410876505276 -0.2548481069437898 0  
15 1201  0.02310379597327494 0 0  0.02310379597327494 0 0   -0.1702410876505276 -0.2548481069437898 0  
15 1200  0.02313652089674983 0 0  0.02313652089674983 0 0   -0.1702410876505743 -0.1206498401798086 0  
15 1200  0.02316924582022473 0 0  0.02316924582022473 0 0   -0.1702410876505743 -0.1206498401798086 0  
15 1200  0.02320197074369962 0 0  0.02320197074369962 0 0   -0.1702410876505743 -0.1206498401798086 0  
15 1202  0.02323469566717451 0 0  0.02323469566717451 0 0   -0.1607840059536727 -0.1102777876056877 0  
15 1202  0.02326742059064941 0 0  0.02326742059064941 0 0   -0.1607840059536727 -0.1102777876056877 0  
15 1202  0.0233001455141243 0 0  0.0233001455141243 0 0   -0.1607840059536727 -0.1102777876056877 0  
15 1202  0.0233328704375992 0 0  0.0233328704375992 0 0   -0.1607840059536727 -0.1102777876056877 0  
15 1202  0.02336559536107409 0 0  0.02336559536107409 0 0   -0.1607840059536727 -0.1102777876056877 0  
15 1218  0.02339832028454898 0 0  0.02339832028454898 0 0   -0.1607265285773281 0.002843543690330463 0  
15 1218  0.02343104520802388 0 0  0.02343104520802388 0 0   -0.1607265285773281 0.002843543690330463 0  
15 1218  0.02346377013149877 0 0  0.02346377013149877 0 0   -0.1607265285773281 0.002843543690330463 0  
15 1218  0.02349649505497366 0 0  0.02349649505497366 0 0   -0.1607265285773281 0.002843543690330463 0  
15 1218  0.02352921997844856 0 0  0.02352921997844856 0 0   -0.1607265285773281 0.002843543690330463 0  
15 1218  0.02356194490192345 0 0  0.02356194490192345 0 0   -0.1607265285773281 0.002843543690330463 0  
